LOCATION,PLUSPCUSTOMER,NAME,LATITUDEY,LONGITUDEX,ANCESTOR,BRANCH,TYPE,STATUS,POSTALCODE,ORGID
L1003110,H1000711,CLOUDFM INTEGRATED SERVICES LTD,53.449545,-2.741339,901000,900000,,OPERATING,WA10 1BF,INTHK
L1003111,H1000711,CLOUDFM INTEGRATED SERVICES LTD,51.890511,-0.201024,901000,900000,,OPERATING,SG1 1XN,INTHK
L1003117,H1000711,CLOUDFM INTEGRATED SERVICES LTD,51.494275,-0.048439,901000,900000,,OPERATING,SE16 7LL,INTHK
L1003121,H1000711,CLOUDFM INTEGRATED SERVICES LTD,51.484858,0.274615,901000,900000,,OPERATING,RM20 1WN,INTHK
L1003124,H1000711,CLOUDFM INTEGRATED SERVICES LTD,51.128801,0.261358,901000,900000,,OPERATING,TN1 1BT,INTHK
L1003130,H1000711,CLOUDFM INTEGRATED SERVICES LTD,50.817896,-0.354052,901000,900000,,OPERATING,BN11 2QL,INTHK
L1002572,H1006789,INTEGRAL UK LTD - 103 CANNON STREET,51.51180638,-0.089822631,901000,900000,,OPERATING,EC4N 5AG,INTHK
L1002372,H1006790,INTEGRAL UK LTD - AURORA BUILDING,51.512,0.3104,901000,900000,,OPERATING,W5 5SL,INTHK
L1002373,H1006791,INTEGRAL UK LTD - COLNE VALLEY RETAIL PARK,51.6504,0.3851,901000,900000,,OPERATING,WD17 2JZ,INTHK
L1002374,H1006792,INTEGRAL UK LTD - PRINCES COURT,51.5084,0.0579,901000,900000,,OPERATING,E1W 2DA,INTHK
L1002375,H1006793,INTEGRAL UK LTD - STYLUS BUILDING,51.5246,0.0928,901000,900000,,OPERATING,EC1V 9BG,INTHK
L1002376,H1006794,VERTEX SERVICES GROUP LIMITED,51.5391,0.1248,901000,900000,,OPERATING,N1C 4DB,INTHK
901000,,,,,901000,900000,,ACTIVE,,INTHK
L1000029,H1000000,WM MORRISONS SUPERMARKETS PLC,52.56191457,-2.07661798,902000,900000,,OPERATING,WV14 0DZ,INTHK
L1000046,H1000000,WM MORRISONS SUPERMARKETS PLC,52.68680772,-2.02730913,902000,900000,,OPERATING,WS11 0DR,INTHK
L1000051,H1000000,WM MORRISONS SUPERMARKETS PLC,51.75666957,-1.59556603,902000,900000,,OPERATING,OX18 3HA,INTHK
L1000122,H1000000,WM MORRISONS SUPERMARKETS PLC,52.553357,-1.3836918,902000,900000,,OPERATING,LE10 1YA,INTHK
L1000142,H1000000,WM MORRISONS SUPERMARKETS PLC,53.09817292,-1.24520843,902000,900000,,OPERATING,NG17 7BQ,INTHK
L1000149,H1000000,WM MORRISONS SUPERMARKETS PLC,53.09818047,-2.03365988,902000,900000,,OPERATING,ST13 5QB,INTHK
L1000163,H1000000,WM MORRISONS SUPERMARKETS PLC,52.76408302,-0.88358608,902000,900000,,OPERATING,LE13 1QR,INTHK
L1000189,H1000000,WM MORRISONS SUPERMARKETS PLC,53.76990802,-2.67429523,902000,900000,,OPERATING,PR2 6BX,INTHK
L1000190,H1000000,WM MORRISONS SUPERMARKETS PLC,53.712334,-1.5161613,902000,900000,,OPERATING,WF2 0XN,INTHK
L1000198,H1000000,WM MORRISONS SUPERMARKETS PLC,52.75980657,-1.93399983,902000,900000,,OPERATING,WS15 2JN,INTHK
L1000202,H1000000,WM MORRISONS SUPERMARKETS PLC,52.44954362,-1.77996963,902000,900000,,OPERATING,B26 3PD,INTHK
L1000222,H1000000,WM MORRISONS SUPERMARKETS PLC,52.19327842,-1.71952858,902000,900000,,OPERATING,CV37 9DA,INTHK
L1000227,H1000000,WM MORRISONS SUPERMARKETS PLC,52.209155,-0.9492293,902000,900000,,OPERATING,NN4 9BD,INTHK
L1000234,H1000000,WM MORRISONS SUPERMARKETS PLC,52.67779167,-2.48003548,902000,900000,,OPERATING,TF3 5ES,INTHK
L1000261,H1000000,WM MORRISONS SUPERMARKETS PLC,53.30703387,-1.11272978,902000,900000,,OPERATING,S80 2DJ,INTHK
L1000273,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.60563802,0.0432539,902000,900000,,OPERATING,IG8 7JQ,INTHK
L1000274,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.56308802,0.07534202,902000,900000,,OPERATING,IG1 4LQ,INTHK
L1000277,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.56621667,0.08234492,902000,900000,,OPERATING,IG2 7QX,INTHK
L1000278,H1000002,LONDON BOROUGH OF REDBRIDGE (SECURITY-ON HOLD),51.61085092,0.11265177,902000,900000,,OPERATING,IG7 4AL,INTHK
L1000386,H1000004,CITY FM LTD,52.38022717,-1.25203348,902000,900000,,OPERATING,CV211FE,INTHK
L1000389,H1000004,CITY FM LTD,53.3427372,-1.3586279,902000,900000,,OPERATING,S20 7JJ,INTHK
L1002602,H1000004,CITY FM LTD,51.5497317,-1.855979089,902000,900000,,OPERATING,SN5 8UB,INTHK
L1002603,H1000004,CITY FM LTD,52.30813069,-0.73348828,902000,900000,,OPERATING,NN8 6XA,INTHK
L1002604,H1000004,CITY FM LTD,52.29121664,-0.664576293,902000,900000,,OPERATING,NN8 2DH,INTHK
L1002624,H1000004,CITY FM LTD,52.84028,-1.371311,902000,900000,,OPERATING,DE74 2HL,INTHK
L1002627,H1000004,CITY FM LTD,52.989673,-2.191932,902000,900000,,OPERATING,ST4 4DG,INTHK
L1002628,H1000004,CITY FM LTD,51.601672,-1.733512,902000,900000,,OPERATING,SN3 4TT,INTHK
L1000400,H1000005,B&Q,57.115016,-2.127681,902000,900000,,OPERATING,AB10 7AY,INTHK
L1000401,H1000005,B&Q,51.67182252,-1.310966,902000,900000,,OPERATING,OX14 1RL,INTHK
L1000748,H1000008,14-18 CORPORATION STREET,52.479213,-1.89737,902000,900000,,OPERATING,B2 4RN,INTHK
L1000794,H1000009,TRIOS FACILITIES MANAGEMENT LTD,52.485712,-1.9009,902000,900000,,OPERATING,B19 3SD,INTHK
L1000795,H1000012,CAMBRIDGE MAINTENANCE SERVICES LTD - MIDLANDS,52.479291,-1.899155,902000,900000,,OPERATING,B2 5LS,INTHK
L1000904,H1000012,CAMBRIDGE MAINTENANCE SERVICES LTD - MIDLANDS,52.478251,-1.897089,902000,900000,,OPERATING,B2 4AD,INTHK
L1001081,H1000012,CAMBRIDGE MAINTENANCE SERVICES LTD - MIDLANDS,52.481363,-1.901553,902000,900000,,OPERATING,B3 2HB,INTHK
L1001095,H1000012,CAMBRIDGE MAINTENANCE SERVICES LTD - MIDLANDS,52.47894,-1.897452,902000,900000,,OPERATING,B2 4UW,INTHK
L1001180,H1000012,CAMBRIDGE MAINTENANCE SERVICES LTD - MIDLANDS,52.481309,-1.897728,902000,900000,,OPERATING,B4 6AJ,INTHK
L1001195,H1000012,CAMBRIDGE MAINTENANCE SERVICES LTD - MIDLANDS,52.568345,-0.244343,902000,900000,,OPERATING,PE1 1EL,INTHK
L1001202,H1000012,CAMBRIDGE MAINTENANCE SERVICES LTD - MIDLANDS,52.583141,-1.985551,902000,900000,,OPERATING,WS1 1YS,INTHK
L1001228,H1000012,CAMBRIDGE MAINTENANCE SERVICES LTD - MIDLANDS,52.678971,-2.447482,902000,900000,,OPERATING,TF3 4NT,INTHK
L1001229,H1000012,CAMBRIDGE MAINTENANCE SERVICES LTD - MIDLANDS,52.635752,-1.132609,902000,900000,,OPERATING,LE1 3YH,INTHK
L1001243,H1000012,CAMBRIDGE MAINTENANCE SERVICES LTD - MIDLANDS,52.458376,-1.245743,902000,900000,,OPERATING,LE17 4XT,INTHK
L1000796,H1000013,ADIENT SEATING UK LTD,52.794411,-1.660371,902000,900000,,OPERATING,DE14 2AT,INTHK
L1000797,H1000014,ALBERT BROWNE LIMITED,52.6922,-1.102201,902000,900000,,OPERATING,LE7 1PF,INTHK
L1000798,H1000015,ENGIE SERVICES LTD - MIDLANDS,52.972119,-1.296797,902000,900000,,OPERATING,DE7 5TS,INTHK
L1000824,H1000015,ENGIE SERVICES LTD - MIDLANDS,52.035041,-2.436601,902000,900000,,OPERATING,HR8 2DJ,INTHK
L1000799,H1000016,PRECISION FM,52.958895,-1.081347,902000,900000,,OPERATING,NG4 2AN,INTHK
L1001245,H1000016,PRECISION FM,52.455109,-1.257746,902000,900000,,OPERATING,LE17 4XN,INTHK
L1000800,H1000017,MAGNA PARK MANAGEMENT LTD,52.458376,-1.245743,902000,900000,,OPERATING,LE17 4XT,INTHK
L1000801,H1000018,WILLIAM BROOKES SCHOOL,52.601293,-2.56196,902000,900000,,OPERATING,TF13 6NB,INTHK
L1000805,H1000022,BAM FM ACCOUNTS,52.477483,-1.910542,902000,900000,,OPERATING,B1 2JT,INTHK
L1000816,H1000025,ECG FACILITIES SERVICES LTD,52.483418,-1.901106,902000,900000,,OPERATING,B3 2DT,INTHK
L1000821,H1000025,ECG FACILITIES SERVICES LTD,52.485937,-0.702735,902000,900000,,OPERATING,NN17 1NU,INTHK
L1000890,H1000025,ECG FACILITIES SERVICES LTD,51.379768,-2.719381,902000,900000,,OPERATING,BS48 3DY,INTHK
L1000817,H1000026,ACCOLADE WINES,51.51551,-2.690892,902000,900000,,OPERATING,BS11 9FG,INTHK
L1000818,H1000027,AMAZON UK SERVICES LTD,52.262833,-1.195582,902000,900000,,OPERATING,NN11 8QL,INTHK
L1000823,H1000027,AMAZON UK SERVICES LTD,52.510292,-1.827269,902000,900000,,OPERATING,B24 9QJ,INTHK
L1000819,H1000028,ASTON MARTIN LAGONDA LTD,52.18823,-1.612544,902000,900000,,OPERATING,CV35 9JY,INTHK
L1000831,H1000028,ASTON MARTIN LAGONDA LTD,52.18413,-1.49676,902000,900000,,OPERATING,CV35 0DB,INTHK
L1000832,H1000028,ASTON MARTIN LAGONDA LTD,51.404231,-3.437148,902000,900000,,OPERATING,CF62 4WB,INTHK
L1000820,H1000029,LINAKER - MIDLANDS,52.514439,-1.893733,902000,900000,,OPERATING,B6 7EU,INTHK
L1000822,H1000030,GOLD LEAF PROPERTY INVESTMENTS,52.522512,-1.469493,902000,900000,,OPERATING,CV11 4HL,INTHK
L1000825,H1000035,AMESBURY ARCHER PRIMARY SCHOOL,51.161452,-1.768448,902000,900000,,OPERATING,SP4 7XX,INTHK
L1000826,H1000036,APETITO LIMITED,51.329603,-2.209762,902000,900000,,OPERATING,BA14 8RJ,INTHK
L1000827,H1000037,PAVILLION PROPERTY TRUSTEES LIMITED,52.443328,-1.4954,902000,900000,,OPERATING,CV6 6AS,INTHK
L1000828,H1000038,ARVATO SCM UK Ltd,52.517787,-1.704947,902000,900000,,OPERATING,B46 1AL,INTHK
L1000829,H1000039,ASHLAND SPECIALITIES UK LTD,52.364193,-2.26468,902000,900000,,OPERATING,DY11 7QU,INTHK
L1000830,H1000040,ASHORNE HILL MANAGEMENT COLLEGE,52.218469,-1.55362,902000,900000,,OPERATING,CV33 9QW,INTHK
L1000833,H1000044,AUTOMATED PACKING SYSTEMS,52.12463,-2.302518,902000,900000,,OPERATING,WR1 4IJ,INTHK
L1000834,H1000045,AVERY UK,52.345879,-0.555758,902000,900000,,OPERATING,NN9 6NY,INTHK
L1000835,H1000046,BARCROFT PRIMARY SCHOOL,52.587102,-2.047112,902000,900000,,OPERATING,WV13 1NA,INTHK
L1000836,H1000047,INTERSERVE (FACILITIES MGT) LTD,52.451556,-1.730252,902000,900000,,OPERATING,B37 7HQ,INTHK
L1000837,H1000048,BIBBY DISTRIBUTION - MIDLANDS,52.152363,-2.171097,902000,900000,,OPERATING,WR5 2PT,INTHK
L1000838,H1000049,BOARD24 LIMITED,52.7007,-1.335319,902000,900000,,OPERATING,LE67 1TT,INTHK
L1000839,H1000050,BOOST JUICE BARS - MIDLANDS,52.635102,-1.136446,902000,900000,,OPERATING,LE1 4FQ,INTHK
L1000840,H1000051,FIBBERSLEY PARK ACADEMY,52.591224,-2.065593,902000,900000,,OPERATING,WV13 3BB,INTHK
L1000841,H1000052,FIRST LINE LTD,52.049364,-1.313591,902000,900000,,OPERATING,OX16 4XD,INTHK
L1000881,H1000059,CBRE MANAGED SERVICES LTD UK - MIDLANDS,52.579931,-1.534413,902000,900000,,OPERATING,CV9 1PJ,INTHK
L1000894,H1000059,CBRE MANAGED SERVICES LTD UK - MIDLANDS,52.415844,-1.931354,902000,900000,,OPERATING,B30 2LU,INTHK
L1000895,H1000059,CBRE MANAGED SERVICES LTD UK - MIDLANDS,52.17814,-2.71513,902000,900000,,OPERATING,HR6 0PQ,INTHK
L1001163,H1000059,CBRE MANAGED SERVICES LTD UK - MIDLANDS,52.522883,-1.777215,902000,900000,,OPERATING,B76 1AF,INTHK
L1000882,H1000060,ADVANCE SUPPLY CHAIN GROUP BRADFORD,52.500438,-0.654363,902000,900000,,OPERATING,NN17 5JE,INTHK
L1000883,H1000061,ALLIANCE FLOORING DIST LIMITED,52.371633,-2.250101,902000,900000,,OPERATING,DY10 1JR,INTHK
L1000884,H1000062,ENGIE FM LIMITED - MIDLANDS,52.078612,-1.95077,902000,900000,,OPERATING,WR11 2XL,INTHK
L1000885,H1000063,BAKKAVOR DESSERTS,53.078973,-0.789807,902000,900000,,OPERATING,NG24 2ER,INTHK
L1000886,H1000064,BIRCHILLS CHURCH OF ENGLAND COMMUNITY ACADEMY,52.586269,-1.992479,902000,900000,,OPERATING,WS2 8NF,INTHK
L1000887,H1000065,BWC MANAGEMENT SERVICES,52.483665,-1.895178,902000,900000,,OPERATING,B4 6NH,INTHK
L1000888,H1000066,BLUE GROUP UK RETAIL LIMITED,52.455109,-1.257746,902000,900000,,OPERATING,LE17 4XN,INTHK
L1000889,H1000067,BOOTS UK LIMITED,52.795045,-1.666958,902000,900000,,OPERATING,DE14 2WA,INTHK
L1000891,H1000068,BRITISH HEART FOUNDATION,52.918074,-1.474318,902000,900000,,OPERATING,DE1 2PQ,INTHK
L1000892,H1000069,WINCANTON GROUP LIMITED,52.454703,-1.24618,902000,900000,,OPERATING,LE17 4XW,INTHK
L1000893,H1000070,BOURNE LEISURE LTD,51.199425,-3.459403,902000,900000,,OPERATING,TA24 5SH,INTHK
L1000896,H1000071,CAERDAV LTD,51.40747,-3.446477,902000,900000,,OPERATING,CF62 4AL,INTHK
L1000897,H1000072,CALOR GAS UK LTD,52.02513,-3.219134,902000,900000,,OPERATING,LD3 0SD,INTHK
L1000898,H1000072,CALOR GAS UK LTD,50.24865,-5.0444,902000,900000,,OPERATING,TR1 2SU,INTHK
L1000899,H1000072,CALOR GAS UK LTD,51.67678,-3.776326,902000,900000,,OPERATING,SA10 8ER,INTHK
L1000900,H1000073,CARVERS (WOLVERHAMPTON) LTD,52.589714,-2.124707,902000,900000,,OPERATING,WV1 1JY,INTHK
L1000901,H1000074,CARVER GASES,52.678111,-2.134035,902000,900000,,OPERATING,WV10 7GW,INTHK
L1000902,H1000075,CATERPILLAR UK LTD,52.608088,-1.295064,902000,900000,,OPERATING,LE9 9JT,INTHK
L1000903,H1000076,CEMEX UK CEMENT LTD,52.374991,-1.291814,902000,900000,,OPERATING,CV21 2RY,INTHK
L1000905,H1000077,CLAIRES EUROPEAN DISTRIBUTION LTD,52.505397,-1.836553,902000,900000,,OPERATING,B24 8DW,INTHK
L1000906,H1000078,COMBINED PROPERTY SOLUTIONS LTD,51.455053,-2.60979,902000,900000,,OPERATING,BS8 1EJ,INTHK
L1000907,H1000079,CLIPPER LOGISTICS PLC,52.458376,-1.245743,902000,900000,,OPERATING,LE17 4XT,INTHK
L1000908,H1000080,CONEY HILL SCHOOL,51.851992,-2.217433,902000,900000,,OPERATING,GL4 4NA,INTHK
L1000909,H1000081,CORBY POWER LIMITED,52.509128,-0.684199,902000,900000,,OPERATING,NN17 5QT,INTHK
L1000910,H1000082,TANSOR (CORNBOW) LIMITED,52.448219,-2.053319,902000,900000,,OPERATING,B63 4AB,INTHK
L1000911,H1000083,COUSINS FURNITURE STORES LTD,52.507281,-2.080846,902000,900000,,OPERATING,DY2 8NW,INTHK
L1000912,H1000084,CULINA LOGISTICS LTD,52.455109,-1.257746,902000,900000,,OPERATING,LE17 4XN,INTHK
L1001226,H1000108,ZIP MANAGEMENT LIMITED,52.582983,-1.979115,902000,900000,,OPERATING,WS1 1JZ,INTHK
L1001026,H1000141,A.P.P.M CONTRACTS,52.0322,-0.5926,902000,900000,,OPERATING,MK43 0YL,INTHK
L1001030,H1000141,A.P.P.M CONTRACTS,51.3156,-0.4571,902000,900000,,OPERATING,ME20 6WT,INTHK
L1001055,H1000151,DAIRY CREST LTD,50.641603,-4.642422,902000,900000,,OPERATING,PL32 9XW,INTHK
L1001056,H1000151,DAIRY CREST LTD,52.500763,-1.483025,902000,900000,,OPERATING,CV10 7RG,INTHK
L1001057,H1000152,SC JOHNSON PROFESSIONAL,53.023511,-1.413804,902000,900000,,OPERATING,DE5 8JZ,INTHK
L1001058,H1000153,DISNEY STORE LTD,52.458376,-1.245743,902000,900000,,OPERATING,LE17 4XT,INTHK
L1001059,H1000154,OPEN THINKING PARTNERSHIP,52.552555,-1.361362,902000,900000,,OPERATING,LE10 1SS,INTHK
L1001060,H1000155,DOS LTD,51.824202,-2.513284,902000,900000,,OPERATING,GL14 2PH,INTHK
L1001061,H1000156,DOWNTON REAL DISTRIBUTION SOLUTIONS,51.782896,-2.317513,902000,900000,,OPERATING,GL2 7ND,INTHK
L1001062,H1000157,FI FACILITIES MANAGEMENT,52.607201,-1.709858,902000,900000,,OPERATING,B78 3TL,INTHK
L1001063,H1000158,IVYGROVE DEVELOPMENTS LTD,52.909894,-1.428643,902000,900000,,OPERATING,DE21 7BF,INTHK
L1001064,H1000159,EARL MORTIMER COLLEGE,52.220384,-2.738813,902000,900000,,OPERATING,HR6 8JJ,INTHK
L1001065,H1000160,ENCASE LIMITED,52.073398,-1.34727,902000,900000,,OPERATING,OX16 1RE,INTHK
L1001066,H1000161,EPSON TELFORD LTD,52.714861,-2.478129,902000,900000,,OPERATING,TF1 7ET,INTHK
L1001067,H1000162,ESSENTIAL SUPPLY PRODUCTS LTD,52.085385,-2.298422,902000,900000,,OPERATING,WR8 0EF,INTHK
L1001068,H1000163,EESI LTD,51.762903,-1.980498,902000,900000,,OPERATING,GL7 7BX,INTHK
L1001069,H1000164,FRAME HOMES,50.242303,-5.220635,902000,900000,,OPERATING,TR15 1SS,INTHK
L1001070,H1000165,FUCHS LUBRICANTS UK PLC,53.026268,-2.184831,902000,900000,,OPERATING,ST1 5HU,INTHK
L1001071,H1000166,GENEL 86 MTD,52.642021,-1.110166,902000,900000,,OPERATING,LE5 0DF,INTHK
L1001072,H1000167,GESTAMP TALLENT LIMITED,52.678622,-2.124834,902000,900000,,OPERATING,WV10 7FH,INTHK
L1001073,H1000168,OPTIMUM GROUP SERVICES PLC - MIDLANDS,52.999995,-1.284308,902000,900000,,OPERATING,NG16 2RP,INTHK
L1001074,H1000169,FACILITIES MANAGEMENT SERVICES UK LTD,52.452869,-1.501115,902000,900000,,OPERATING,CV6 6PA,INTHK
L1001075,H1000170,GLOUCESTERSHIRE MANAGED SERVICES,51.86474,-2.233692,902000,900000,,OPERATING,GL1 3NN,INTHK
L1001076,H1000171,"GREENE, TWEED & CO LTD",52.881091,-1.149491,902000,900000,,OPERATING,NG11 6JS,INTHK
L1001077,H1000172,HJ HEINZ MANUFACTURING UK LTD,52.710426,-2.47324,902000,900000,,OPERATING,TF1 7XW,INTHK
L1001078,H1000173,HELLERMANN TYTON DATA LTD,52.231313,-0.923522,902000,900000,,OPERATING,NN5 5JE,INTHK
L1001079,H1000174,HW COATES LIMITED,52.739528,-2.732358,902000,900000,,OPERATING,SY1 3AS,INTHK
L1001080,H1000175,HYDRO ALUMINIUM LTD,51.91113,-2.097522,902000,900000,,OPERATING,GL51 9DT,INTHK
L1001082,H1000176,INTU RETAIL SERVICES LIMITED,52.918074,-1.474318,902000,900000,,OPERATING,DE1 2PQ,INTHK
L1001083,H1000177,JCB SERVICES,52.950991,-1.852235,902000,900000,,OPERATING,ST14 5JP,INTHK
L1001084,H1000178,JOULES LTD,52.45084,-0.739247,902000,900000,,OPERATING,NN18 9ES,INTHK
L1001085,H1000179,KALSI PLASTICS UK LTD,52.454707,-1.857883,902000,900000,,OPERATING,B11 2NR,INTHK
L1001086,H1000179,KALSI PLASTICS UK LTD,52.452423,-1.847879,902000,900000,,OPERATING,B11 2HJ,INTHK
L1001087,H1000180,KEENPAC LIMITED,52.607238,-1.199259,902000,900000,,OPERATING,LE19 1WH,INTHK
L1001088,H1000181,KEN HALL,52.397193,-0.723401,902000,900000,,OPERATING,NN16 0TG,INTHK
L1001089,H1000182,KETTERING SCIENCE ACADEMY,52.39597,-0.7119,902000,900000,,OPERATING,NN15 7AA,INTHK
L1001090,H1000183,WHITEHEAD BUILDING SERVICES,51.561725,-3.006086,902000,900000,,OPERATING,NP20 2NN,INTHK
L1001091,H1000184,LAMB WESTON,52.653284,0.152689,902000,900000,,OPERATING,PE13 2RN,INTHK
L1001092,H1000185,MAHLE ENGINE SYSTEMS,52.400691,-1.243859,902000,900000,,OPERATING,CV23 0WE,INTHK
L1001093,H1000186,MAKITA MANUFACTURING EUROPE LTD,52.712644,-2.466531,902000,900000,,OPERATING,TF1 7YX,INTHK
L1001094,H1000187,HW MARTIN WASTE LTD,53.084701,-1.352022,902000,900000,,OPERATING,DE55 4QT,INTHK
L1001156,H1000210,NG BAILEY LIMITED,51.561016,-1.799974,902000,900000,,OPERATING,SN2 2DY,INTHK
L1001157,H1000210,NG BAILEY LIMITED,51.530253,-3.580324,902000,900000,,OPERATING,CF32 9SU,INTHK
L1001158,H1000210,NG BAILEY LIMITED,52.656159,-2.09503,902000,900000,,OPERATING,WS11 7JZ,INTHK
L1001159,H1000210,NG BAILEY LIMITED,53.103468,-1.314074,902000,900000,,OPERATING,DE55 2JW,INTHK
L1001241,H1000210,NG BAILEY LIMITED,52.371411,-1.493941,902000,900000,,OPERATING,CV8 3AL,INTHK
L1001160,H1000211,MEREWAY KITCHENS LTD,52.456034,-1.836924,902000,900000,,OPERATING,B11 2BF,INTHK
L1001161,H1000212,MIDLAND BUILDING PRODUCTS LTD,52.530932,-2.026522,902000,900000,,OPERATING,B70 0DH,INTHK
L1001162,H1000213,MIRIAD PRODUCTS LTD,52.898343,-1.857857,902000,900000,,OPERATING,ST14 8HU,INTHK
L1001164,H1000214,MOOGS CONTROLS LTD,51.997444,-2.111787,902000,900000,,OPERATING,GL20 8TU,INTHK
L1001165,H1000215,MOOG WOLVERHAMPTON LTD,52.630199,-2.141045,902000,900000,,OPERATING,WV9 5GB,INTHK
L1001167,H1000216,MOWGLI STREET FOOD LTD - MIDLANDS,52.476365,-1.899809,902000,900000,,OPERATING,B2 4BF,INTHK
L1001168,H1000217,MTS LOGISTICS LTD,52.697034,-1.333515,902000,900000,,OPERATING,LE67 1LA,INTHK
L1001169,H1000218,MULLER MILK & INGREDIENTS,51.095698,-3.003717,902000,900000,,OPERATING,TA6 6PR,INTHK
L1001170,H1000218,MULLER MILK & INGREDIENTS,52.27509,-2.179071,902000,900000,,OPERATING,WR9 0LW,INTHK
L1001171,H1000218,MULLER MILK & INGREDIENTS,51.751386,-2.290951,902000,900000,,OPERATING,GL10 2DG,INTHK
L1001172,H1000219,TM TELFORD DAIRY LIMITED,52.706652,-2.42961,902000,900000,,OPERATING,TF2 7GJ,INTHK
L1001173,H1000220,NORBORD UK LTD,51.0087,-3.866392,902000,900000,,OPERATING,EX36 4HP,INTHK
L1001174,H1000221,P&R MORSON (FM) LIMITED,52.699473,-1.78286,902000,900000,,OPERATING,WS13 8RZ,INTHK
L1001175,H1000222,OAKHURST COMMUNITY PRIMARY SCHOOL,51.600468,-1.831533,902000,900000,,OPERATING,SN25 2HY,INTHK
L1001176,H1000223,OAKWOOD PRIMARY SCHOOL,51.907831,-2.052889,902000,900000,,OPERATING,GL52 5HD,INTHK
L1001178,H1000224,OLD PARK SCHOOL,52.505977,-2.106749,902000,900000,,OPERATING,DY1 2JZ,INTHK
L1001179,H1000225,OLYMPIC PRIMARY SCHOOL,52.304125,-0.72318,902000,900000,,OPERATING,NN8 3QA,INTHK
L1001181,H1000226,SIR STANLEY MATTHEWS ACADEMY,52.971963,-2.1638,902000,900000,,OPERATING,ST3 3JD,INTHK
L1001182,H1000227,SOLATHERM LIMITED,52.450036,-1.888915,902000,900000,,OPERATING,B13 8BB,INTHK
L1001183,H1000228,PAUL SMITH LIMITED,52.942466,-1.174415,902000,900000,,OPERATING,NG7 2PW,INTHK
L1001184,H1000229,PERFORMANCE HEALTH INT LTD,53.120911,-1.315168,902000,900000,,OPERATING,NG17 2HU,INTHK
L1001185,H1000230,PLASTIC OMNIUM AUTOMOTIVE LTD,52.519592,-1.712317,902000,900000,,OPERATING,B46 1DA,INTHK
L1001186,H1000230,PLASTIC OMNIUM AUTOMOTIVE LTD,52.704452,-1.521626,902000,900000,,OPERATING,DE12 7DS,INTHK
L1001187,H1000231,POINTBID LOGISTIC SYSTEMS LTD,52.510878,-1.873738,902000,900000,,OPERATING,B6 7JJ,INTHK
L1001188,H1000232,POLLARD BOXES,52.595133,-1.216115,902000,900000,,OPERATING,LE19 4SD,INTHK
L1001189,H1000233,POPPYFIELD PRIMARY ACADEMY,52.715555,-2.018876,902000,900000,,OPERATING,WS12 4RY,INTHK
L1001190,H1000234,PRECISION COLOUR PRINTING,52.643133,-2.425957,902000,900000,,OPERATING,TF7 4QQ,INTHK
L1001191,H1000235,SES (ENGINEERING SERVICES ) LTD - YORK,52.399772,-1.546165,902000,900000,,OPERATING,CV5 6BH,INTHK
L1001193,H1000236,VIVIERO LIMITED,52.516914,-1.992764,902000,900000,,OPERATING,B70 7NJ,INTHK
L1001194,H1000237,ORION SCUTUM GROUP LIMITED,52.445553,-1.498992,902000,900000,,OPERATING,CV6 6GE,INTHK
L1001196,H1000238,BRIGGS & FORRESTER,52.289743,-1.535863,902000,900000,,OPERATING,CV32 4XT,INTHK
L1001255,H1000238,BRIGGS & FORRESTER,51.52721,-0.09801,902000,900000,,OPERATING,EC1V 9UN,INTHK
L1001197,H1000239,ROYAL SHAKESPEARE COMPANY,52.186709,-1.707782,902000,900000,,OPERATING,CV37 6BB,INTHK
L1001198,H1000240,RS COMPONENTS LTD,52.498858,-1.488833,902000,900000,,OPERATING,CV10 7RS,INTHK
L1001199,H1000240,RS COMPONENTS LTD,52.493778,-0.680174,902000,900000,,OPERATING,NN17 9RS,INTHK
L1001200,H1000241,SHOEMAKER LLP,52.299406,-0.623439,902000,900000,,OPERATING,NN10 6FH,INTHK
L1001201,H1000242,RUSHDEN PRIMARY ACADEMY,52.2767,-0.585266,902000,900000,,OPERATING,NN10 0YX,INTHK
L1001203,H1000243,SELDON RESEARCH LTD,53.239697,-1.899885,902000,900000,,OPERATING,SK17 9RZ,INTHK
L1001204,H1000244,SHARPS BEDROOMS LTD,52.559884,-2.087957,902000,900000,,OPERATING,WV14 0QL,INTHK
L1001205,H1000245,SHOE ZONE RUNCORN,52.639968,-1.116712,902000,900000,,OPERATING,LE1 2LH,INTHK
L1001206,H1000246,SMART IDEAS LTD,52.67564,-2.45046,902000,900000,,OPERATING,TF3 4BS,INTHK
L1001207,H1000247,SNAP ON TOOLS LTD,52.40853,-0.738753,902000,900000,,OPERATING,NN16 8SN,INTHK
L1001208,H1000248,SPECTRUM BRANDS (UK) LIMITED,52.523705,-2.209145,902000,900000,,OPERATING,WV5 8AQ,INTHK
L1001209,H1000249,SPIRAX SARCO LTD,51.917262,-2.098676,902000,900000,,OPERATING,GL51 9NQ,INTHK
L1001210,H1000250,ST EDWARDS CATHOLIC PRIMARY SCHOOL,52.437596,-1.919614,902000,900000,,OPERATING,B29 7PN,INTHK
